,Predictions,Scores,TER scores,Z_scores
817,Im schottischen Hotel in Pitlochry in Perthshire soll er am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.5462642,1.4727272727272727,-0.07353692727272731
818,Im schottischen Hotel Pitlochry in Perthshire soll er am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.5532615,1.4181818181818182,-0.13507968181818186
819,Am 7 . Juni 2013 soll er eine Frau im schottischen Hotel Pitlochry in Perthshire vergewaltigt haben .,-1.5605905,1.4545454545454546,-0.1060450454545454
820,Er soll am 7 . Juni 2013 im Scottish ' s Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.5756564,1.490909090909091,-0.084747309090909
821,Er soll eine Frau im Scotland ' s Hotel in Pitlochry am 7 . Juni 2013 in Perthshire vergewaltigt haben .,-1.5849426000000002,1.4545454545454546,-0.13039714545454562
822,Am 7 . Juni 2013 soll er im schottischen Hotel Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.5877851,1.4181818181818182,-0.16960328181818185
823,Er soll eine Frau im Schottland-Hotel in Pitlochry in Perthshire am 7 . Juni 2013 vergewaltigt haben .,-1.5933853,1.4545454545454546,-0.13883984545454542
824,Am 7 . Juni 2013 soll er im Schottland-Hotel in Pitlochry in Perthshire eine Frau vergewaltigt haben .,-1.6073685,1.4545454545454546,-0.1528230454545454
825,Am 7 . Juni 2013 soll er eine Frau im Scottish ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.6115633,1.4727272727272727,-0.13883602727272737
826,Er soll im schottischen Hotel in Pitlochry in Perthshire am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.6248038999999999,1.490909090909091,-0.1338948090909089
827,"Es wird behauptet , dass er am 7 . Juni 2013 eine Frau im Scotland ' s Hotel in Pitlochry in Perthshire vergewal",-1.6268483,1.6,-0.026848299999999936
828,Im Scotland ' s Hotel in Pitlochry in Perthshire soll er am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.6309129999999998,1.4363636363636363,-0.19454936363636355
829,Er soll am 7 . Juni 2013 eine Frau des Scotland ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.6386231,1.5454545454545454,-0.09316855454545458
830,Er soll am 7 . Juni 2013 eine Frau im Schottland ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.6404368999999999,1.5454545454545454,-0.09498235454545445
831,Er soll eine Frau im schottischen Hotel in Pitlochry am 7 . Juni 2013 in Perthshire vergewaltigt haben .,-1.6451727999999999,1.4545454545454546,-0.1906273454545453
832,"Es wird behauptet , dass er am 7 . Juni 2013 im Scotland ' s Hotel in Pitlochry in Perthshire eine Frau vergewal",-1.6472776999999998,1.6,-0.047277699999999756
833,"Es wird behauptet , dass er am 7 . Juni 2013 eine Frau im schottischen Hotel in Pitlochry in Perthshire vergewaltigt",-1.6485964,1.6545454545454545,0.00594905454545458
834,Er soll eine Frau im schottischen Hotel Pitlochry in Perthshire am 7 . Juni 2013 vergewaltigt haben .,-1.6500708999999998,1.4181818181818182,-0.23188908181818157
835,Am 7 . Juni 2013 soll er eine Frau des Scotland ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-1.6634195999999999,1.509090909090909,-0.15432869090909085
836,Er soll eine Frau im Scottish ' s Hotel in Pitlochry in Perthshire am 7 . Juni 2013 vergewaltigt haben .,-1.6765151999999999,1.4727272727272727,-0.2037879272727272
837,"Es wird behauptet , dass er am 7 . Juni 2013 im schottischen Hotel in Pitlochry in Perthshire eine Frau vergewaltigt",-1.6878805000000001,1.6545454545454545,-0.033335045454545575
838,Er soll am 7 . Juni 2013 eine Frau im Schottlandhotel in Pitlochry in Perthshire vergewaltigt haben .,-1.7334241999999997,1.4727272727272727,-0.2606969272727271
839,"Es wird behauptet , er habe am 7 . Juni 2013 eine Frau im schottischen Hotel in Pitlochry in Perthshire vergewaltigt",-1.7423435,1.6363636363636365,-0.10597986363636358
840,Er soll im schottischen Hotel Pitlochry in Perthshire am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.7428758000000002,1.4545454545454546,-0.2883303454545456
841,Er soll im Schottland-Hotel in Pitlochry in Perthshire am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.7562058999999997,1.4545454545454546,-0.30166044545454507
842,Er soll am 7 . Juni 2013 in Pitlochry in Perthshire eine Frau im schottischen Hotel vergewaltigt haben .,-1.8153627,1.4545454545454546,-0.3608172454545455
843,Im Schottland-Hotel in Pitlochry in Perthshire soll er am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.8254985000000001,1.4363636363636363,-0.38913486363636385
844,Er soll am 7 . Juni 2013 eine Frau in Pitlochry im schottischen Hotel in Perthshire vergewaltigt haben .,-1.8373561,1.509090909090909,-0.328265190909091
845,Das schottische Hotel in Pitlochry in Perthshire soll am 7 . Juni 2013 eine Frau vergewaltigt haben .,-1.8651012999999999,1.4,-0.46510129999999994
846,Er soll am 7 . Juni 2013 im Scotland ' s Hotel in Pitlochry in Perthshire eine Frau vergewaltigen haben .,-1.9303163,1.490909090909091,-0.43940720909090913
847,Er soll am 7 . Juni 2013 im Scotland ' s Hotel in Pitlochry in Perthshire eine Frau vergewaltigen .,-1.9830543999999999,1.3818181818181818,-0.601236218181818
848,Er soll eine Frau im Scotland ' s Hotel in Pitlochry in Perthshire vergewaltigt haben .,-2.0061939,1.2,-0.8061939
849,Die Vergewaltigung einer Frau im Scotland ' s Hotel in Pitlochry in Perthshire soll am 7 . Juni 2013 stattgefunden haben .,-2.0460644,1.7272727272727273,-0.3187916727272728
850,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.0414734,1.8545454545454545,-0.1869279454545456
851,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" .",-2.0887686999999997,1.8181818181818181,-0.2705868818181816
852,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und nicht in der Lage war , ihre Zustimmung zu geben """,-2.1044033,1.9636363636363636,-0.14076693636363635
853,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.1298182,1.8181818181818181,-0.31163638181818176
854,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" .",-2.1390707000000004,1.7818181818181817,-0.3572525181818187
855,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" war .",-2.153139,1.9272727272727272,-0.22586627272727267
856,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu erteilen "" .",-2.1818235,1.8909090909090909,-0.29091440909090927
857,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und nicht in der Lage war , ihre Zustimmung zu geben """,-2.1897740000000003,1.9272727272727272,-0.2625012727272731
858,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" war .",-2.2162957000000003,1.8909090909090909,-0.32538660909090944
859,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und nicht in der Lage war , ihre Zustimmung zu erteilen """,-2.2220392,2.0,-0.22203920000000021
860,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu erteilen "" .",-2.2237362999999997,1.8545454545454545,-0.36919084545454517
861,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu erteilen "" .",-2.2555442,1.8545454545454545,-0.4009987454545456
862,"Es wird behauptet , Webster attackierte sie , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.25664,1.7636363636363637,-0.4930036363636363
863,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu erteilen "" .",-2.2596881,1.8181818181818181,-0.44150628181818186
864,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlafen und nicht in der Lage war , ihre Zustimmung zu geben """,-2.2637028999999997,1.9090909090909092,-0.35461199090909057
865,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu erteilen "" war .",-2.2748382,1.9636363636363636,-0.3112018363636364
866,"Es wird behauptet , dass Webster sie angriff , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.2778633,1.7818181818181817,-0.4960451181818182
867,"Es wird behauptet , dass Webster sie angegriffen hat , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.2970792999999996,1.8909090909090909,-0.40617020909090873
868,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , die Zustimmung zu geben "" .",-2.3038154,1.8363636363636364,-0.46745176363636354
869,"Es wird behauptet , Webster attackierte sie während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.304164,1.7272727272727273,-0.5768912727272728
870,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und nicht in der Lage war , ihre Zustimmung zu erteilen """,-2.3073900000000003,1.9636363636363636,-0.34375363636363665
871,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlaf und nicht in der Lage war , ihre Zustimmung zu geben """,-2.3089112999999997,1.8909090909090909,-0.4180022090909088
872,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafend und unfähig war , ihre Zustimmung zu geben "" .",-2.3122807,1.8727272727272728,-0.4395534272727273
873,"Es wird behauptet , dass Webster sie angegriffen habe , während sie "" unbewusst , schlaf und unfähig sei , ihre Zustimmung zu geben "" .",-2.3277311000000003,1.8727272727272728,-0.4550038272727275
874,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig , ihre Zustimmung zu geben "" war .",-2.3313766,1.8727272727272728,-0.4586493272727272
875,"Es wird behauptet , dass Webster sie angegriffen hat , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" war .",-2.3349778999999997,1.9636363636363636,-0.3713415363636361
876,"Es wird behauptet , dass Webster sie angegriffen hat , während sie "" unbewusst , schlafen und nicht in der Lage war , ihre Zustimmung zu geben """,-2.3363560000000003,2.0,-0.3363560000000003
877,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu erteilen "" war .",-2.3376507999999996,1.9272727272727272,-0.41037807272727234
878,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , die Zustimmung zu geben "" .",-2.340145,1.8,-0.5401450000000001
879,"Es wird behauptet , dass Webster sie angegriffen hat , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" .",-2.3425004,1.8545454545454545,-0.48795494545454554
880,"Es wird behauptet , Webster attackierte sie , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" .",-2.3480939999999997,1.7636363636363637,-0.584457636363636
881,"Es wird behauptet , dass Webster sie angriff , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" .",-2.3482032000000004,1.7636363636363637,-0.5845668363636367
882,"Es wird behauptet , dass Webster sie angegriffen hat , als sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.3515363,1.8545454545454545,-0.4969908454545453
883,"Es wird behauptet , Webster attackierte sie , während sie "" unbewusst , schlafen und nicht in der Lage war , ihre Zustimmung zu geben "" .",-2.3520656000000004,1.9272727272727272,-0.4247928727272732
884,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig sei , ihre Zustimmung zu geben "" war .",-2.3535604,1.9272727272727272,-0.42628767272727286
885,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und nicht in der Lage war , die Zustimmung zu geben """,-2.3557918,1.9454545454545455,-0.41033725454545444
886,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlafend und unfähig war , ihre Zustimmung zu geben "" .",-2.3574848,1.8181818181818181,-0.5393029818181818
887,"Es wird behauptet , dass Webster sie attackierte , als sie "" unbewusst , schlafen und nicht in der Lage war , ihre Zustimmung zu erteilen """,-2.3678439,1.9454545454545455,-0.42238935454545445
888,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und nicht in der Lage war , ihre Einwilligung zu geben",-2.3690653,1.9454545454545455,-0.4236107545454544
889,"Es wird behauptet , dass Webster sie angegriffen habe , während sie "" unbewusst , schlafen und unfähig sei , ihre Zustimmung zu geben "" .",-2.3698257999999996,1.9090909090909092,-0.4607348909090905
890,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , ihre Einwilligung zu geben "" war",-2.3801447999999996,1.9272727272727272,-0.45287207272727237
891,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , ihre Einwilligung zu geben "" .",-2.38028,1.8909090909090909,-0.4893709090909091
892,"Es wird behauptet , dass Webster sie attackiert hat , während sie "" unbewusst , schlaf und unfähig war , ihre Zustimmung zu geben "" .",-2.396195,1.8727272727272728,-0.5234677272727273
893,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafen und unfähig war , Zustimmung zu geben "" .",-2.397952,1.7636363636363637,-0.6343156363636364
894,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , einschlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.39815,1.9090909090909092,-0.4890590909090906
895,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlafend und unfähig war , ihre Zustimmung zu erteilen "" .",-2.4136884,1.9090909090909092,-0.5045974909090907
896,"Es wird behauptet , dass Webster sie attackiert hat , während sie "" unbewusst , schlafen und unfähig war , ihre Zustimmung zu geben "" .",-2.41958,1.8909090909090909,-0.528670909090909
897,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , ihre Einwilligung zu geben "" .",-2.426207,1.8545454545454545,-0.5716615454545453
898,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaflos und unfähig war , ihre Zustimmung zu geben "" .",-2.4364847999999997,1.8727272727272728,-0.5637575272727269
899,"Es wird behauptet , dass Webster sie attackierte , während sie "" unbewusst , schlaf und unfähig war , ihre Einwilligung zu geben "" war",-2.442828,1.8909090909090909,-0.5519189090909091
900,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands beauftragt .,-1.5176209999999999,1.8,0.28237900000000016
901,Webster wird dann mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands am 4 . Mai 2014 beauftragt .,-1.8083506,1.8545454545454545,0.04619485454545447
902,Am 4 . Mai 2014 wird Webster mit einer zweiten Frau im Golf View Hotel in Nairn in den Highlands beauftragt .,-1.8112643,1.5272727272727273,-0.2839915727272726
903,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn im Highlands beauftragt .,-1.8656658,1.7636363636363637,-0.10202943636363626
904,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau beim Golf View Hotel in Nairn in den Highlands beauftragt .,-1.8734971999999999,1.8363636363636364,-0.03713356363636344
905,Webster wird am 4 . Mai 2014 mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands beauftragt .,-1.8740066000000002,1.8181818181818181,-0.05582478181818207
906,Am 4 . Mai 2014 wird Webster wegen Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands angeklagt .,-1.8917863000000001,1.7636363636363637,-0.12814993636363647
907,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in Highlands beauftragt .,-1.9162643,1.7636363636363637,-0.15262793636363625
908,Webster wird mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands am 4 . Mai 2014 beauftragt .,-1.9186181,1.7818181818181817,-0.13679991818181825
909,Am 4 . Mai 2014 wird Webster mit Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands beauftragt .,-1.9374516,1.7636363636363637,-0.17381523636363627
910,Am 4 . Mai 2014 wird Webster mit dem Vergewaltigen einer zweiten Frau im Golf View Hotel in Nairn in den Highlands beauftragt .,-1.9457526000000003,1.8,-0.14575260000000023
911,"Am 4 . Mai 2014 wird Webster beauftragt , eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-1.9665766,1.709090909090909,-0.257485690909091
912,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau im Hotel Golf View in Nairn in den Highlands beauftragt .,-1.9696186999999998,1.7818181818181817,-0.1878005181818181
913,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau am Golf View Hotel in Nairn in den Highlands beauftragt .,-1.9826074,1.8,-0.18260739999999998
914,"Am 4 . Mai 2014 wird Webster damit beauftragt , eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-1.9934515,1.8,-0.1934514999999999
915,"Webster wird dann beauftragt , am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-1.9964508,1.7818181818181817,-0.21463261818181834
916,"Am 4 . Mai 2014 wird Webster beauftragt , im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.0062773000000003,1.7272727272727273,-0.27900457272727297
917,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn im Hochland beauftragt .,-2.023511,1.7636363636363637,-0.2598746363636364
918,Am 4 . Mai 2014 wird Webster mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in der Highlands beauftragt .,-2.0313413000000002,1.8,-0.2313413000000002
919,Am 4 . Mai 2014 wird Webster wegen Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands beauftragt .,-2.0467038,1.8,-0.24670379999999992
920,"Webster wird dann beschuldigt , am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewal",-2.0564363,1.709090909090909,-0.3473453909090911
921,"Am 4 . Mai 2014 wird Webster damit beauftragt , im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.0603447,1.8,-0.2603446999999999
922,"Webster wird dann beauftragt , am 4 . Mai 2014 im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.062749,1.7818181818181817,-0.2809308181818184
923,"Am 4 . Mai 2014 wird Webster aufgefordert , eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-2.0680351000000003,1.7272727272727273,-0.34076237272727306
924,"Webster wird dann beauftragt , am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-2.0863747999999998,1.7818181818181817,-0.304556618181818
925,"Am 4 . Mai 2014 wird Webster damit beauftragt , eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-2.0897322,1.8,-0.2897321999999998
926,Am 4 . Mai 2014 soll Webster eine zweite Frau im Golf View Hotel in Nairn in den Highlands vergewaltigt haben .,-2.0917552,1.5636363636363637,-0.5281188363636364
927,"Am 4 . Mai 2014 wird Webster aufgefordert , im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.0966622999999998,1.7454545454545454,-0.3512077545454544
928,"Am 4 . Mai 2014 wird Webster beauftragt , eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-2.0977330000000003,1.709090909090909,-0.3886420909090913
929,"Am 4 . Mai 2014 wird Webster angeklagt , eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen",-2.1061466,1.6727272727272726,-0.4334193272727276
930,"Webster wird damit beauftragt , am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen .",-2.1074655,1.7818181818181817,-0.32564731818181825
931,Am 4 . Mai 2014 wird Webster wegen der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands angeklagt,-2.1155422,1.7454545454545454,-0.3700876545454548
932,Am 4 . Mai 2014 wird Webster zur Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn in den Highlands aufgefordert .,-2.1175537,1.7818181818181817,-0.33573551818181846
933,"Webster wird dann beschuldigt , am 4 . Mai 2014 im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewal",-2.1222582,1.690909090909091,-0.4313491090909092
934,Webster wird dann mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn am 4 . Mai 2014 in den Highlands beauftragt .,-2.1288557,1.8727272727272728,-0.2561284272727271
935,"Webster wird dann angeklagt , am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewal",-2.1321882999999997,1.6727272727272726,-0.4594610272727271
936,Am 4 . Mai 2014 soll Webster eine zweite Frau im Golf View Hotel in Nairn in den Highlands vergewaltigen .,-2.1362598,1.4727272727272727,-0.6635325272727273
937,"Am 4 . Mai 2014 wird Webster beauftragt , im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.1371498,1.7272727272727273,-0.4098770727272727
938,"Webster wird dann beauftragt , am 4 . Mai 2014 im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.143775,1.7818181818181817,-0.36195681818181846
939,"Am 4 . Mai 2014 wird Webster damit beauftragt , im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.1498492000000002,1.8,-0.3498492000000002
940,"Webster wird damit beauftragt , am 4 . Mai 2014 im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewaltigen .",-2.1652567000000005,1.7818181818181817,-0.38343851818181873
941,"Webster wird dann beschuldigt , am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands zu vergewaltigen",-2.1808445,1.7818181818181817,-0.39902631818181833
942,"Am 4 . Mai 2014 wird Webster beauftragt , im Golf View Hotel in Nairn im Highlands eine zweite Frau zu vergewaltigen .",-2.1856816,1.709090909090909,-0.4765906909090911
943,Am 4 . Mai 2014 wird Webster mit einer zweiten Frau im Golf View Hotel in Nairn im Highlands beauftragt .,-2.1881032000000005,1.4545454545454546,-0.7335577454545459
944,Webster soll dann am 4 . Mai 2014 eine zweite Frau im Golf View Hotel in Nairn in den Highlands vergewaltigen .,-2.1881726,1.5454545454545454,-0.6427180545454547
945,"Webster wird dann angeklagt , am 4 . Mai 2014 im Golf View Hotel in Nairn in den Highlands eine zweite Frau zu vergewal",-2.1951623,1.6545454545454545,-0.5406168454545452
946,Webster wird mit der Vergewaltigung einer zweiten Frau im Golf View Hotel in Nairn am 4 . Mai 2014 beauftragt .,-2.1957612,1.5272727272727273,-0.6684884727272729
947,Am 4 . Mai 2014 soll Webster beim Golf View Hotel in Nairn in den Highlands eine zweite Frau vergewaltigen .,-2.2006577999999997,1.490909090909091,-0.7097487090909087
948,Am 4 . Mai 2014 soll Webster im Golf View Hotel in Nairn in den Highlands eine zweite Frau vergewaltigen .,-2.2062285,1.4545454545454546,-0.7516830454545453
949,Am 4 . Mai 2014 wird Webster mit einer zweiten Frau im Golf View Hotel in Nairn in Highlands beauftragt .,-2.2068417,1.4545454545454546,-0.7522962454545454
950,Richter Lady Rae hat am High Court in Edinburgh einen Termin für den 17 . November festgelegt .,-2.3418927000000003,1.3454545454545455,-0.9964381545454548
951,Richter Lady Rae hat am High Court in Edinburgh ein Datum für den 17 . November festgelegt .,-2.3649063,1.309090909090909,-1.0558153909090908
952,Richter Lady Rae hat am High Court in Edinburgh einen Probetermin für den 17 . November festgelegt,-2.3929112,1.4,-0.9929112
953,Richter Lady Rae legte am High Court in Edinburgh einen Termin für den 17 . November fest .,-2.3952028999999997,1.2727272727272727,-1.122475627272727
954,Richter Lady Rae hat am High Court in Edinburgh ein Testdatum für den 17 . November festgelegt .,-2.4281116000000003,1.3818181818181818,-1.0462934181818184
955,Richter Lady Rae hat am High Court in Edinburgh ein Probedatum für den 17 . November festgelegt .,-2.4293419999999997,1.3818181818181818,-1.0475238181818178
956,Richterin Lady Rae hat am High Court in Edinburgh einen Probetermin für den 17 .,-2.432289,1.0909090909090908,-1.341379909090909
957,Richterin Lady Rae hat am High Court in Edinburgh ein Probedatum für den 17 . November,-2.4646707,1.1818181818181819,-1.2828525181818182
958,Richter Lady Rae hat am High Court in Edinburgh den Termin für den 17 . November festgelegt .,-2.4748037,1.3272727272727274,-1.1475309727272724
959,Richter Lady Rae hat am High Court in Edinburgh ein Probedatum für den 17 . November festgesetzt .,-2.4791017,1.4,-1.0791017000000003
960,Richter Lady Rae hat am High Court in Edinburgh einen Termin für den 17 . November festgesetzt .,-2.4868937,1.3636363636363635,-1.1232573363636364
961,Richter Lady Rae hat am High Court in Edinburgh einen Probetermin für den 17 . November festgesetzt,-2.4988064999999997,1.4181818181818182,-1.0806246818181815
962,Richter Lady Rae hat am High Court in Edinburgh ein Testdatum für den 17 . November festgesetzt .,-2.5006135,1.4,-1.1006135000000001
963,Richter Lady Rae legte am High Court in Edinburgh ein Datum für den 17 . November fest .,-2.5098844,1.2363636363636363,-1.2735207636363635
964,Richter Lady Rae legte am High Court in Edinburgh den Termin für den 17 . November fest .,-2.5114956000000004,1.2363636363636363,-1.275131963636364
965,Richter Lady Rae hat am High Court in Edinburgh einen Testtermin für den 17 . November festgelegt .,-2.512281,1.4,-1.1122810000000003
966,Richter Lady Rae setzte am High Court in Edinburgh einen Termin für den 17 . November fest .,-2.5264397,1.2363636363636363,-1.2900760636363637
967,Richterin Lady Rae hat am High Court in Edinburgh einen Termin für den 17 . November festgelegt .,-2.5395234,1.3636363636363635,-1.1758870363636367
968,Richter Lady Rae hat am High Court in Edinburgh ein Datum für den 17 . November festgesetzt .,-2.5641708,1.3272727272727274,-1.2368980727272725
969,Richter Lady Rae hat am High Court in Edinburgh das Datum für den 17 . November festgelegt .,-2.5712752,1.290909090909091,-1.280366109090909
970,Richterin Lady Rae hat am High Court in Edinburgh ein Datum für den 17 . November festgelegt .,-2.5756297000000004,1.3272727272727274,-1.248356972727273
971,Judge Lady Rae hat am High Court in Edinburgh einen Termin für den 17 . November festgelegt .,-2.608791,1.309090909090909,-1.299700090909091
972,Richter Lady Rae hat am High Court in Edinburgh einen Testtermin für den 17 . November festgesetzt .,-2.620191,1.4181818181818182,-1.202009181818182
973,Judge Lady Rae hat am High Court in Edinburgh ein Datum für den 17 . November festgelegt .,-2.6226103,1.2727272727272727,-1.3498830272727271
974,Richter Lady Rae hat beim High Court in Edinburgh ein Datum für den 17 . November festgelegt .,-2.6345282,1.3454545454545455,-1.2890736545454546
975,Richter Lady Rae hat am High Court in Edinburgh einen Probetermin für den 17 . November gesetzt,-2.6547005,1.3454545454545455,-1.3092459545454547
976,Richter Lady Rae hat am High Court in Edinburgh für den 17 . November ein Testdatum festgelegt .,-2.676298,1.3454545454545455,-1.3308434545454546
977,Richter Lady Rae hat am High Court in Edinburgh den Termin für den 17 . November festgesetzt .,-2.6784882999999997,1.3454545454545455,-1.3330337545454543
978,Richterin Lady Rae hat am High Court in Edinburgh einen Termin für den 17 . November festgesetzt .,-2.6892009999999997,1.3818181818181818,-1.307382818181818
979,Richterin Lady Rae hat am High Court in Edinburgh den Termin für den 17 . November festgelegt .,-2.6911962000000003,1.3454545454545455,-1.3457416545454548
